2024/10/05 02:16:23 [warn] 184#184: 512 worker_connections are not enough, reusing connections
2024/10/05 02:16:23 [alert] 184#184: 512 worker_connections are not enough
2024/10/05 02:16:23 [error] 183#183: *874 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 127.0.0.1, server: localhost-nginx-proxy-manager, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:80/favicon.ico", host: "20.81.47.192", referrer: "http://20.81.47.192/"
2024/10/05 02:17:27 [error] 184#184: *878 open() "/var/www/html/cdn-cgi/trace" failed (2: No such file or directory), client: 152.42.247.210, server: localhost-nginx-proxy-manager, request: "GET /cdn-cgi/trace HTTP/1.1", host: "speed.cloudflare.com"
2024/10/05 08:38:06 [error] 182#182: *889 open() "/var/www/html/public/index.php" failed (2: No such file or directory), client: 42.4.212.4, server: localhost-nginx-proxy-manager, request: "GET /public/index.php?s=/index/\think\app/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=Hello HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 10:20:33 [error] 182#182: *952 open() "/var/www/html/cdn-cgi/trace" failed (2: No such file or directory), client: 159.223.69.51, server: localhost-nginx-proxy-manager, request: "GET /cdn-cgi/trace HTTP/1.1", host: "speed.cloudflare.com"
2024/10/05 10:54:06 [error] 182#182: *998 open() "/var/www/html/login.asp" failed (2: No such file or directory), client: 178.211.139.196, server: localhost-nginx-proxy-manager, request: "GET /login.asp HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:08:56 [error] 182#182: *1002 open() "/var/www/html/hello.world" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "POST /hello.world?%ADd+allow_url_include%3d1+%ADd+auto_prepend_file%3dphp://input HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:08:56 [error] 182#182: *1002 open() "/var/www/html/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:08:57 [error] 182#182: *1002 open() "/var/www/html/vendor/phpunit/phpunit/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /vendor/phpunit/phpunit/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:08:57 [error] 182#182: *1002 open() "/var/www/html/vendor/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /vendor/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:08:58 [error] 182#182: *1002 open() "/var/www/html/vendor/phpunit/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /vendor/phpunit/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:08:58 [error] 182#182: *1002 open() "/var/www/html/vendor/phpunit/phpunit/LICENSE/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /vendor/phpunit/phpunit/LICENSE/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:08:58 [error] 182#182: *1002 open() "/var/www/html/vendor/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /vendor/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:08:59 [error] 182#182: *1002 open() "/var/www/html/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:08:59 [error] 182#182: *1002 open() "/var/www/html/phpunit/phpunit/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /phpunit/phpunit/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:00 [error] 182#182: *1002 open() "/var/www/html/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:00 [error] 182#182: *1002 open() "/var/www/html/phpunit/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /phpunit/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:00 [error] 182#182: *1002 open() "/var/www/html/lib/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /lib/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:01 [error] 182#182: *1002 open() "/var/www/html/lib/phpunit/phpunit/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /lib/phpunit/phpunit/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:01 [error] 182#182: *1002 open() "/var/www/html/lib/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /lib/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:02 [error] 182#182: *1002 open() "/var/www/html/lib/phpunit/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /lib/phpunit/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:03 [error] 182#182: *1002 open() "/var/www/html/lib/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /lib/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:04 [error] 182#182: *1002 open() "/var/www/html/laravel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /laravel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:04 [error] 182#182: *1002 open() "/var/www/html/www/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /www/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:04 [error] 182#182: *1002 open() "/var/www/html/ws/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /ws/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:05 [error] 182#182: *1002 open() "/var/www/html/yii/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /yii/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:05 [error] 182#182: *1002 open() "/var/www/html/zend/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /zend/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:05 [error] 182#182: *1002 open() "/var/www/html/ws/ec/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /ws/ec/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:06 [error] 182#182: *1002 open() "/var/www/html/V2/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /V2/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:06 [error] 182#182: *1002 open() "/var/www/html/tests/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /tests/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:06 [error] 182#182: *1002 open() "/var/www/html/test/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /test/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:07 [error] 182#182: *1002 open() "/var/www/html/testing/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /testing/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:07 [error] 182#182: *1002 open() "/var/www/html/api/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /api/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:07 [error] 182#182: *1002 open() "/var/www/html/demo/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /demo/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:08 [error] 182#182: *1002 open() "/var/www/html/cms/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /cms/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:08 [error] 182#182: *1002 open() "/var/www/html/crm/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /crm/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:08 [error] 182#182: *1002 open() "/var/www/html/admin/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /admin/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:09 [error] 182#182: *1002 open() "/var/www/html/backup/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /backup/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:09 [error] 182#182: *1002 open() "/var/www/html/blog/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /blog/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:10 [error] 182#182: *1002 open() "/var/www/html/workspace/drupal/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /workspace/drupal/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:10 [error] 182#182: *1002 open() "/var/www/html/panel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /panel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:10 [error] 182#182: *1002 open() "/var/www/html/public/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /public/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:11 [error] 182#182: *1002 open() "/var/www/html/apps/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /apps/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:11 [error] 182#182: *1002 open() "/var/www/html/app/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /app/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:11 [error] 182#182: *1002 open() "/var/www/html/index.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /index.php?s=/index/\think\app/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=Hello HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 11:09:12 [error] 182#182: *1002 open() "/var/www/html/public/index.php" failed (2: No such file or directory), client: 146.190.102.143, server: localhost-nginx-proxy-manager, request: "GET /public/index.php?s=/index/\think\app/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=Hello HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 12:09:11 [error] 182#182: *1049 open() "/var/www/html/boaform/admin/formLogin" failed (2: No such file or directory), client: 123.14.37.58, server: localhost-nginx-proxy-manager, request: "GET /boaform/admin/formLogin?username=adminisp&psd=adminisp HTTP/1.0"
2024/10/05 12:36:49 [alert] 198#198: 512 worker_connections are not enough
2024/10/05 12:36:49 [error] 199#199: *2068 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 127.0.0.1, server: localhost-nginx-proxy-manager, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:80/favicon.ico", host: "20.81.47.192"
2024/10/05 12:36:50 [error] 198#198: *2070 open() "/var/www/html/sitemap.xml" failed (2: No such file or directory), client: 165.154.36.105, server: localhost-nginx-proxy-manager, request: "GET /sitemap.xml HTTP/1.1", host: "20.81.47.192"
2024/10/05 12:36:50 [error] 198#198: *2071 open() "/var/www/html/robots.txt" failed (2: No such file or directory), client: 165.154.36.105, server: localhost-nginx-proxy-manager, request: "GET /robots.txt HTTP/1.1", host: "20.81.47.192"
2024/10/05 14:13:00 [error] 198#198: *3483 open() "/var/www/html/Autodiscover/Autodiscover.xml" failed (2: No such file or directory), client: 83.97.73.245, server: localhost-nginx-proxy-manager, request: "POST /Autodiscover/Autodiscover.xml HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 14:17:23 [error] 198#198: *3486 open() "/var/www/html/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 83.97.73.245, server: localhost-nginx-proxy-manager, request: "POST /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 14:26:18 [error] 198#198: *3491 open() "/var/www/html/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" failed (2: No such file or directory), client: 83.97.73.245, server: localhost-nginx-proxy-manager, request: "GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 14:32:12 [error] 198#198: *3494 open() "/var/www/html/solr/admin/info/system" failed (2: No such file or directory), client: 83.97.73.245, server: localhost-nginx-proxy-manager, request: "GET /solr/admin/info/system?wt=json HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 15:01:37 [error] 198#198: *3530 "/var/www/html/HNAP1/index.html" is not found (2: No such file or directory), client: 220.158.159.74, server: localhost-nginx-proxy-manager, request: "POST /HNAP1/ HTTP/1.0", host: "20.81.47.192:80"
2024/10/05 15:25:49 [error] 198#198: *3595 "/var/www/html/console/index.html" is not found (2: No such file or directory), client: 83.97.73.245, server: localhost-nginx-proxy-manager, request: "GET /console/ HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 15:32:53 [error] 198#198: *3596 open() "/var/www/html/_ignition/execute-solution" failed (2: No such file or directory), client: 83.97.73.245, server: localhost-nginx-proxy-manager, request: "GET /_ignition/execute-solution HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 16:18:41 [error] 198#198: *3612 open() "/var/www/html/actuator/gateway/routes" failed (2: No such file or directory), client: 83.97.73.245, server: localhost-nginx-proxy-manager, request: "GET /actuator/gateway/routes HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 16:39:10 [error] 198#198: *3633 open() "/var/www/html/geoserver" failed (2: No such file or directory), client: 83.97.73.245, server: localhost-nginx-proxy-manager, request: "GET /geoserver HTTP/1.1", host: "20.81.47.192:80"
2024/10/05 20:04:50 [warn] 205#205: 512 worker_connections are not enough, reusing connections
2024/10/05 20:04:50 [alert] 205#205: *5102 512 worker_connections are not enough while connecting to upstream, client: 127.0.0.1, server: localhost-nginx-proxy-manager, request: "GET /static/admin/javascript/hetong.js HTTP/1.1", upstream: "http://127.0.0.1:80/static/admin/javascript/hetong.js", host: "20.81.47.192"
2024/10/05 20:25:45 [alert] 205#205: *6120 512 worker_connections are not enough while connecting to upstream, client: 127.0.0.1, server: localhost-nginx-proxy-manager, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:80/favicon.ico", host: "20.81.47.192"
2024/10/05 21:06:39 [alert] 205#205: *7146 512 worker_connections are not enough while connecting to upstream, client: 127.0.0.1, server: localhost-nginx-proxy-manager, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:80/favicon.ico", host: "20.81.47.192"
